date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-09-04,neutral,range,15.2019713119314,0,,26.764857142857142,0.07561435248002411,0,,30.11164285714286,0.13610583446404342,1,mean_revert_long: rsi_low & near_lower_band,27.396571428571427,0.11342152872003619,0,,30.895778583889946,30.91520285616934,,-0.5403939003321909,-0.1592536391292124,-0.3811402612029785,17.169811320754675,1.052857142857143,30976430.0,31.164500000000004,33.482043845040366,28.846956154959642,0.1487297306255747,9.497964721845308,34.5997286295794,32.621565787893765,28.66,29.16,2990,S3,7,,27.396571428571427,0.11342152872003619,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,15.001526784905897,0,,20.047714285714285,0.06388469284994967,0,,22.564285714285717,0.1149924471299094,1,mean_revert_long: rsi_low & near_lower_band,20.615142857142857,0.0958270392749245,0,,23.301799171007897,22.854032985691326,,-0.37591319774773524,-0.016423187256356712,-0.3594900104913785,32.30769230769231,0.9457142857142854,32812358.0,23.51,25.385077542256266,21.634922457743738,0.15951318947309773,16.691842900302127,30.89123867069485,23.50071128382848,21.75,21.78,3023,S3,7,,20.615142857142857,0.0958270392749245,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,17.492582212957828,0,,6.6499999999999995,0.0788888888888889,0,,7.291999999999999,0.142,1,mean_revert_long: rsi_low & near_lower_band,6.8,0.11833333333333333,0,,7.460088639441424,7.4300333488056305,,-0.08099889692985851,0.0014487548810554025,-0.08244765181091392,33.92857142857143,0.25,38909977.0,7.541999999999999,8.034153164007014,7.049846835992985,0.1305099878035043,14.000000000000005,25.714285714285698,7.838997684224,7.1,7.05,300051,S3,8,,6.8,0.11833333333333333,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,13.256453388188428,0,,7.110857142857143,0.08982617586912071,0,,7.8141428571428575,0.16168711656441728,1,mean_revert_long: rsi_low & near_lower_band,7.250571428571429,0.1347392638036811,0,,7.963728537036157,7.9536873084659625,,-0.0722422842022814,0.005325581767635549,-0.07756786596991695,24.999999999999986,0.2328571428571427,23358048.0,8.047,8.482387304894342,7.611612695105659,0.10821108609279018,16.564417177914148,27.914110429447874,8.413243961855999,7.53,7.61,300107,S3,6,,7.250571428571429,0.1347392638036811,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,18.116674907973078,0,,19.819142857142857,0.06848801025077803,0,,22.162357142857143,0.12327841845140043,1,mean_revert_long: rsi_low & near_lower_band,20.33942857142857,0.10273201537616704,0,,22.74491917161628,22.20639511447646,,-0.1206903231649683,0.17569175654641891,-0.2963820797113872,33.955223880596975,0.8671428571428564,-29394069.0,23.0295,24.363658122089216,21.69534187791078,0.11586514011065958,18.78088962108734,30.477759472817155,23.364328246896676,21.38,21.88,300122,S3,9,,20.33942857142857,0.10273201537616704,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.10060687008086,0,,4.345857142857143,0.06307751050019088,0,,4.943142857142857,0.11353951890034357,1,mean_revert_long: rsi_low & near_lower_band,4.470571428571428,0.09461626575028631,0,,5.068938822773724,5.064216402742429,,-0.08323865999976388,-0.010865167269289292,-0.07237349273047458,34.32835820895524,0.207857142857143,86865093.0,5.151,5.595659538594595,4.7063404614054045,0.1726497917276627,19.243986254295507,28.52233676975943,5.427783989104641,4.72,4.73,300155,S3,9,,4.470571428571428,0.09461626575028631,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,16.214930851223308,0,,2.753857142857143,0.056736446591519066,0,,3.1206428571428577,0.10212560386473432,1,mean_revert_long: rsi_low & near_lower_band,2.8425714285714285,0.0851046698872786,0,,3.23305451894633,3.159853871899581,,-0.02170504245996918,0.008343002914021166,-0.030048045373990348,33.333333333333314,0.14785714285714283,880702645.0,3.2685000000000004,3.4823641969494687,3.054635803050532,0.13086381945814185,30.917874396135282,23.188405797101478,3.704656,3.02,3.15,300159,S3,8,,2.8425714285714285,0.0851046698872786,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.514650986024474,0,,5.265285714285715,0.09139709329582751,0,,5.708714285714286,0.1645147679324895,1,mean_revert_long: rsi_low & near_lower_band,5.366857142857143,0.13709563994374127,0,,5.829653764648698,5.8435230329401975,,-0.07512918943938018,-0.022382053833885137,-0.052747135605495044,32.71028037383179,0.16928571428571423,4558099.0,5.878,6.213078938068098,5.542921061931902,0.11401120723650836,10.548523206751058,26.160337552742593,6.075300919807999,5.57,5.53,300239,S3,9,,5.366857142857143,0.13709563994374127,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,16.76900330243777,0,,12.442428571428572,0.06495938317499655,0,,14.281071428571426,0.1169268897149938,1,mean_revert_long: rsi_low & near_lower_band,12.788285714285715,0.09743907476249485,0,,14.6801289594222,14.7299688862614,,-0.28672685225153316,-0.07270933456390015,-0.214017517687633,29.54545454545456,0.5764285714285714,108487803.0,14.857499999999998,16.13025705706777,13.584742942932227,0.17132856228406818,16.97645600991327,34.07682775712515,15.674279773183999,13.48,13.5,300248,S3,8,,12.788285714285715,0.09743907476249485,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,9.455531875407972,0,,8.595714285714287,0.05979963570127509,0,,9.910285714285715,0.10763934426229516,1,mean_revert_long: rsi_low & near_lower_band,8.857142857142858,0.08969945355191264,0,,10.250810098127008,10.273474166837278,,-0.21936603700381951,-0.06265980247846997,-0.15670623452534954,30.268199233716444,0.43571428571428544,-540312099.0,10.346,11.229233294566935,9.462766705433065,0.17073908651980185,23.606557377049185,28.360655737704946,11.276370657280001,9.38,9.5,300253,S3,4,,8.857142857142858,0.08969945355191264,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,16.605095905878837,0,,3.4805714285714284,0.07477090492554407,0,,3.8424285714285715,0.13458762886597933,1,mean_revert_long: rsi_low & near_lower_band,3.5637142857142856,0.11215635738831613,0,,3.9213586985435605,3.8114656049090967,,-0.02160266758228957,0.03211595946358779,-0.05371862704587736,30.136986301369944,0.13857142857142862,370179727.0,3.9810000000000003,4.2231743608490095,3.738825639150991,0.12166508960010511,17.010309278350558,33.50515463917522,3.8992151146677485,3.73,3.75,300267,S3,8,,3.5637142857142856,0.11215635738831613,mean_revert_long: rsi_low & near_lower_band
