date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,code,bucket_id,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-07-01,neutral,trend,39.21862969843995,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,10.931320376885715,0.10646402339936414,0,,10.936235614742857,0.2,0,,11.011961039028572,0.12520768949080152,0,,11.252641743053847,10.905450416602868,10.285660744555004,0.2191112809803819,0.2039651952098943,0.015146085770487594,61.41322443851625,0.32256264857142875,426879725.0,11.216865119000001,11.820931566931892,10.612798671068111,0.10770682209749947,38.02671307430711,13.286455529476,11.38918571008,11.47,11.51,2736,B1,2736,S1,24,,10.931320376885715,0.10646402339936414,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,25.042880711911987,0,,16.956449999999997,0.09485453871019019,1,squeeze_breakout & adx_rising & obv_confirm,16.46745,0.18207710304139954,0,,17.0977,0.11155428144085745,1,trend_momo_volume: +DI>-DI & ADX↑ & CCI/ROC & OBV_breakout,17.072822034124844,16.746452005138597,15.206176197238461,0.22336649960338661,0.11742966221046071,0.1059368373929259,66.10644257703083,0.5650000000000004,269367859.0,16.959,17.786422122269418,16.13157787773058,0.09757911696083708,31.479140328697856,13.147914032869787,16.1628176,17.9,17.89,2767,B1,2767,S2,22,,16.46745,0.18207710304139954,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,trend,31.701364180116684,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,70.14757142857142,0.07152301731378871,0,,71.68946921928571,0.13729130909658294,0,,70.93685714285715,0.08411509782677969,0,,75.40122695509436,74.78763873608666,60.73469478799692,0.24310555250001187,0.20108685241252663,0.04201870008748523,49.345206914614984,3.1571428571428575,254884871.0,74.436183505,80.8981039350951,67.97426307490491,0.17362309903115958,30.452488687782825,14.638009049773752,81.0,75.42,74.98,2779,B1,2779,S1,20,,70.14757142857142,0.07152301731378871,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,range,19.816966508982375,0,,14.696792857142858,0.14281504105882192,1,squeeze_breakout & adx_rising & obv_confirm,14.233221428571428,0.2,0,,14.776614285714286,0.16795853420298074,0,,14.553864460077849,14.580415032334612,14.278786864959224,0.0789019898608121,-0.02032406411610135,0.09922605397691345,59.75103734439835,0.31928571428571434,472262881.0,14.511,15.16237587176337,13.859624128236629,0.08977684126019857,30.648769574944048,15.659955257270717,13.948787327999998,15.23,14.91,2889,B1,2889,S2,19,,14.233221428571428,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,trend,54.22206566242189,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,41.142633253671434,0.1012460778533763,0,,40.70742120838572,0.19434591955763034,0,,41.462598335457145,0.11907109155995664,0,,42.39022858045582,42.823396510621585,36.12172343054886,-0.6218085107350575,-0.937348517573811,0.3155400068387535,57.087700993131556,1.2798603271428566,11513041.0,41.820899693,43.919365900696626,39.72243348530338,0.10035490499253255,32.70446154900679,20.052576518369225,40.098921213952,43.28,42.5,3033,B1,3033,S1,32,,41.142633253671434,0.1012460778533763,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,neutral,23.224253933165976,0,,3.9962999999999997,0.11377245508982038,1,squeeze_breakout & adx_rising & obv_confirm,3.7647999999999997,0.2,0,,4.0238,0.13380281690140847,0,,3.8784375476284865,3.771235685617138,3.1857118121608505,0.037702242012953135,0.007701623290857967,0.030000618722095168,60.8695652173913,0.10999999999999997,1958828986.0,3.8604999999999996,4.135222826825364,3.5857771731746353,0.1423249977077397,38.96103896103895,24.02597402597404,3.6709705599999998,4.18,4.1,300020,B1,300020,S2,21,,3.7647999999999997,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,range,21.544946134401545,0,,21.901342857142858,0.1493428237863894,1,squeeze_breakout & adx_rising & obv_confirm,21.21277142857143,0.2,0,,22.014914285714287,0.1756355744530073,0,,21.725798926005602,21.707449593431125,20.924656298360976,0.11643728553656274,-0.0406449241649832,0.15708220970154593,68.3870967741936,0.4542857142857145,68694593.0,21.608,22.54791264991676,20.66808735008324,0.08699672805597557,31.289308176100587,15.40880503144654,20.97725952,22.66,22.66,300286,B1,300286,S2,20,,21.21277142857143,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,trend,51.882419814196105,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,16.39827857142857,0.08851798226147951,0,,16.580564285714285,0.16991382801916183,0,,16.545242857142856,0.10410213406807801,0,,17.00566465940463,16.776241207335964,16.509972150733706,0.2218529527411448,0.20912290743686202,0.012730045304282789,48.9607390300231,0.5878571428571426,858153884.0,17.092,17.97571464791934,16.208285352080658,0.10340681581082856,22.600243013365777,21.871202916160364,18.38487144069474,17.38,17.51,300342,B1,300342,S1,30,,16.39827857142857,0.08851798226147951,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,63.64717187966465,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,18.88762142857143,0.039436568359583576,0,,18.552335714285714,0.07570007949483283,0,,19.298157142857143,0.04637962616936941,0,,20.60115106187583,19.36326013958979,18.92617898844652,1.3294406566847918,1.107535125049779,0.22190553163501292,67.95332136445242,1.6421428571428573,552596709.0,19.981,24.860581086419934,15.10141891358007,0.48842210964615707,31.317964332318393,8.916920400173991,20.625065967795674,21.63,22.76,300457,B1,300457,S1,36,,18.88762142857143,0.039436568359583576,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,38.39735618277517,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,20.724002356528572,0.0819837988091859,0,,20.665703318814288,0.15737120001303498,0,,20.925499009742857,0.09641756620516934,0,,21.515338805750073,20.939130093849794,19.599264071371696,0.4943693601231658,0.4176868002871051,0.0766825598360607,55.55481384424344,0.8059866128571433,738753829.0,21.366911672,22.90917169873066,19.82465164526934,0.14435965762442818,21.09216174166549,18.363864653980237,20.695278525695997,22.07,22.38,300484,B1,300484,S1,24,,20.724002356528572,0.0819837988091859,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,range,13.782988798150257,0,,10.44772857142857,0.12870868432626267,1,squeeze_breakout & adx_rising & obv_confirm,10.077514285714287,0.2,0,,10.510942857142856,0.15136866396116808,0,,10.348763140250938,10.131308510109418,9.589225679194435,0.171806428189603,0.11292960662470466,0.058876821564898346,69.23076923076925,0.25285714285714295,416681144.0,10.297500000000001,10.80945702944688,9.785542970553122,0.0994332662193502,21.186440677966097,14.689265536723198,10.02788109824,10.87,10.8,300626,B1,300626,S2,16,,10.077514285714287,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,range,14.969326405514,0,,23.036728571428576,0.12975599189218484,1,squeeze_breakout & adx_rising & obv_confirm,22.29351433771429,0.2,0,,23.17494285714286,0.15260035666193572,0,,22.894940034383154,23.72853825621872,24.753192971337214,-0.2757975816779208,-0.47765461396678677,0.20185703228886598,60.94986807387866,0.5528571428571419,327463170.0,22.774500052,23.795613585626747,21.753386518373254,0.08967165305892845,37.33850129198977,18.346253229974213,21.6134,23.96,22.88,300641,B1,300641,S2,17,,22.29351433771429,0.2,squeeze_breakout & adx_rising & obv_confirm
