date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,code,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-09-17,trend_ok,trend,60.833234701184786,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,9.789,0.05993265993265993,0,,9.727,0.10787878787878788,0,,10.086,0.0898989898989899,0,,10.35086370954983,9.701953531974713,9.042404880913665,0.45767616859942173,0.4234087040374754,0.03426746456194635,68.03519061583579,0.495,7068580449.0,10.222,11.632033220959736,8.811966779040263,0.27588206240652247,37.662337662337656,9.235209235209243,11.510004,10.68,10.81,9,9,S1,35,,9.789,0.05993265993265993,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,36.58546254524843,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,8.979857142857142,0.11447230929989534,0,,8.955642857142855,0.2,0,,9.11657142857143,0.17170846394984302,1,trend_momo_volume: +DI>-DI & ADX↑ & CCI/ROC & OBV_breakout,9.21327371338092,9.102585101975212,8.756645701399988,0.0037402836254045724,-0.005727257596706641,0.009467541222111214,62.71186440677966,0.2278571428571432,1286476372.0,9.183499999999999,9.597073642649667,8.76992635735033,0.09006885014420823,27.899686520376203,15.047021943573602,8.75,9.39,9.24,11,11,S1,23,,8.979857142857142,0.11447230929989534,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,41.7388642965436,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,6.4385714285714295,0.06920227920227923,0,,6.577928571428573,0.12456410256410262,0,,6.605714285714286,0.10380341880341885,0,,6.888804146942959,6.703007701673054,6.481003903131945,0.15311237261312094,0.14251336491046676,0.010599007702654178,60.50000000000002,0.27857142857142847,312544927.0,6.856500000000001,7.39656919634616,6.316430803653843,0.15753495116930175,36.66666666666667,6.666666666666663,6.606265847981124,6.94,7.02,17,17,S1,25,,6.4385714285714295,0.06920227920227923,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,range,16.97252806221531,0,,7.834714285714285,0.08252756573367254,0,,8.530785714285713,0.14854961832061056,1,mean_revert_long: rsi_low & near_lower_band,8.003142857142857,0.1237913486005088,0,,8.666562900440582,8.460598664022097,7.100436604591494,-0.04788450249224496,0.024471916744642958,-0.07235641923688792,20.454545454545524,0.28071428571428597,582603246.0,8.811499999999999,9.413296433496182,8.209703566503816,0.1365934139468157,23.15521628498726,29.007633587786206,9.25,8.34,8.42,42,42,S3,8,,8.003142857142857,0.1237913486005088,mean_revert_long: rsi_low & near_lower_band
2025-09-17,trend_ok,trend,28.109089512697487,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,5.857428571428571,0.11244758909853245,0,,5.934071428571428,0.2,0,,5.948285714285714,0.16867138364779868,0,,6.097209785849127,5.987962440235117,5.687551207854289,0.06516574123407448,0.062002097230320796,0.003163644003753685,57.692307692307686,0.1514285714285715,1050945880.0,6.0855,6.2858654555793425,5.885134544420657,0.06585012096930173,20.754716981132084,8.490566037735832,5.845601701887999,6.13,6.22,419,419,S1,19,,5.857428571428571,0.11244758909853245,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,32.542978242215945,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,13.271714285714287,0.06487496777519978,0,,13.642785714285715,0.11677494199535964,0,,13.641142857142858,0.0973124516627997,0,,14.275863922488877,13.707899479965455,12.762453364748811,0.3166112143200408,0.31574008295554185,0.000871131364498956,55.67282321899738,0.6157142857142858,5054566755.0,14.258500000000002,15.24951808364248,13.267481916357523,0.13900734069396894,24.593967517401378,13.921113689095138,13.781716854080459,14.38,14.46,422,422,S1,21,,13.271714285714287,0.06487496777519978,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,43.217698917728576,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,3.556,0.059876543209876565,0,,3.5935,0.10777777777777782,0,,3.664,0.08981481481481486,0,,3.7639253928972223,3.600738660170738,3.391161019595249,0.10756859539158459,0.10364486614607953,0.0039237292455050615,62.92134831460673,0.1799999999999999,2995132801.0,3.7735,3.982283443586746,3.564716556413254,0.1106577148995606,29.76190476190476,7.93650793650793,3.7096,3.88,4.07,428,428,S1,26,,3.556,0.059876543209876565,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,54.31412647915545,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.538428571428572,0.10643983083429462,0,,7.549571428571429,0.19159169550173033,0,,7.662285714285715,0.15965974625144194,0,,7.783554049093414,7.640139925756592,7.346870993866001,0.15327614554202018,0.13163009843835957,0.02164604710366061,62.50000000000001,0.2064285714285712,1869239000.0,7.756,8.213977246045062,7.298022753954939,0.11809624704617362,33.564013840830505,6.574394463667779,7.9,7.91,8.01,430,430,S1,32,,7.538428571428572,0.10643983083429462,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,38.32473939928202,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,6.067142857142857,0.16229629629629638,0,,6.058357142857143,0.2,0,,6.131428571428572,0.2,0,,6.182724138074821,6.080269327592638,5.900897830854019,0.07084448404228905,0.06394591040294532,0.006898573639343722,64.93506493506493,0.10714285714285708,1482377056.0,6.1655,6.387498103358514,5.943501896641486,0.07201300895580695,32.00000000000005,9.333333333333258,5.9635232,6.26,6.27,498,498,S1,24,,6.067142857142857,0.16229629629629638,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-09-17,trend_ok,trend,34.718756639788,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,6.495,0.1493333333333334,0,,6.587999999999999,0.2,0,,6.57,0.2,0,,6.717880124093569,6.697912631825533,6.486866277610947,-0.0002583163994032134,-0.008450168963314483,0.00819185256391127,53.24675324675324,0.12499999999999993,2099833766.0,6.712999999999999,6.865605442407408,6.56039455759259,0.04546564647919226,9.714285714285715,13.142857142857174,6.489994719999999,6.72,6.75,505,505,S1,22,,6.495,0.1493333333333334,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
