date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,code,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes,open_ind,high,low,close_ind,preclose,volume,amount,turnover,pct_chg,pb_mrq,ps_ttm,ema20_ind,ema50_ind,ema200_ind,macd_dif_ind,macd_dea_ind,macd_hist_ind,rsi14_ind,atr14_ind,atr_pct,boll_mid_ind,boll_up_ind,boll_low_ind,boll_bw_ind,obv_ind,plus_di14_ind,minus_di14_ind,adx14_ind,cci20,roc10,kdj_k,kdj_d,kdj_j,wr14,psar_ind,predicted_return,predicted_bin_abs,predicted_bin_rel,predicted_bin
2025-09-19,trend_ok,range,13.55670042556127,0,,6.771,0.09674796747967475,0,,7.308999999999998,0.17414634146341457,1,mean_revert_long: rsi_low & near_lower_band,6.893999999999999,0.14512195121951213,0,,7.466642127077109,7.447012374010498,7.002773198061767,-0.03166728902298299,0.01779851411830975,-0.049465803141292744,29.059829059829084,0.20500000000000007,568435918.0,7.5139999999999985,7.80320216931516,7.224797830684837,0.0769768882925636,12.195121951219496,29.268292682926813,7.7801697539046915,7.14,7.23,7,7,S3,6,,6.893999999999999,0.14512195121951213,mean_revert_long: rsi_low & near_lower_band,7.23,7.26,7.04,7.14,7.23,10016531.0,71429653.65,2.8912,-1.2448,13.543579,5.859946,7.466642127077109,7.447012374010498,7.002773198061767,-0.03166728902298299,0.01779851411830975,-0.049465803141292744,29.059829059829084,0.20500000000000007,0.028711484593837548,7.5139999999999985,7.80320216931516,7.224797830684837,0.0769768882925636,568435918.0,12.195121951219496,29.268292682926813,13.55670042556127,-203.31390698205814,-0.04800000000000004,28.303454863856878,43.03631429462284,-1.1622639976750406,86.11111111111116,7.7801697539046915,-0.012781626544892788,1,1,1
2025-09-19,trend_ok,trend,28.490327421414538,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.782,0.1337962962962962,0,,2.824,0.2,0,,2.818,0.2,0,,2.8941526394255477,2.8692514588982565,2.757463265838853,0.018285283237287953,0.00899003489360462,0.009295248343683333,51.11111111111113,0.06000000000000005,3789687020.0,2.884,3.020482117587277,2.7475178824127227,0.09464779305636425,27.38095238095236,21.42857142857148,2.7848076799999997,2.89,2.94,8,8,S1,19,,2.782,0.1337962962962962,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.94,2.96,2.88,2.89,2.96,65906001.0,191752376.41,2.4263,-2.3649,2.676807,3.690422,2.8941526394255477,2.8692514588982565,2.757463265838853,0.018285283237287953,0.00899003489360462,0.009295248343683333,51.11111111111113,0.06000000000000005,0.0207612456747405,2.884,3.020482117587277,2.7475178824127227,0.09464779305636425,3789687020.0,27.38095238095236,21.42857142857148,28.490327421414538,30.227628789973316,0.024822695035461084,66.46618109811335,69.15945596233324,61.07963136967359,49.999999999999915,2.7848076799999997,0.0006263852119445801,3,4,3
2025-09-19,trend_ok,trend,37.015396323730855,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,8.755142857142856,0.10340398201669862,0,,8.907857142857141,0.18612716763005754,0,,8.90342857142857,0.15510597302504797,0,,9.206557393493224,9.1081917838687,8.764932215072424,-0.0010729689442143808,-0.004072458998627848,0.0029994900544134673,52.631578947368375,0.24714285714285747,1281745672.0,9.155,9.521979133208278,8.78802086679172,0.08017020933004453,22.83236994219653,16.18497109826589,8.78168,9.2,9.16,11,11,S1,23,,8.755142857142856,0.10340398201669862,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,9.16,9.27,8.95,9.2,9.15,10273000.0,93459204.0,1.9513,0.5464,1.624156,1.848596,9.206557393493224,9.1081917838687,8.764932215072424,-0.0010729689442143808,-0.004072458998627848,0.0029994900544134673,52.631578947368375,0.24714285714285747,0.02686335403726712,9.155,9.521979133208278,8.78802086679172,0.08017020933004453,1281745672.0,22.83236994219653,16.18497109826589,37.015396323730855,-1.006230891288356,0.01882613510520481,55.489907491596206,62.840682437987965,40.788357598812695,43.75000000000014,8.78168,0.0010724791791290045,3,4,3
2025-09-19,trend_ok,trend,58.66028655561281,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.506,0.07453703703703704,0,,4.5120000000000005,0.13416666666666668,0,,4.614,0.11180555555555559,0,,4.742902814465234,4.57480114154598,4.5444879221522365,0.13994153524889885,0.1306972265992233,0.009244308649675542,62.17948717948719,0.17999999999999997,2120410892.0,4.692,5.196364112417585,4.187635887582416,0.21498896522488678,38.0952380952381,9.12698412698411,5.21,4.83,4.83,35,35,S1,34,,4.506,0.07453703703703704,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.83,4.87,4.78,4.83,4.83,27295217.0,131917623.11,1.1252,0.0,1.113113,2.158749,4.742902814465234,4.57480114154598,4.5444879221522365,0.13994153524889885,0.1306972265992233,0.009244308649675542,62.17948717948719,0.17999999999999997,0.03726708074534161,4.692,5.196364112417585,4.187635887582416,0.21498896522488678,2120410892.0,38.0952380952381,9.12698412698411,58.66028655561281,43.39079326259321,0.03648068669527893,46.56337404036075,61.698039481923495,16.294043157235265,47.5,5.21,-0.0030949546489864588,2,3,2
2025-09-19,trend_ok,range,18.326895818901182,0,,7.674142857142856,0.0779679434936158,0,,8.406857142857142,0.14034229828850847,1,mean_revert_long: rsi_low & near_lower_band,7.849428571428571,0.11695191524042373,0,,8.575032215553401,8.437546094700906,7.121421498933883,-0.1042671211652948,-0.01856914612468965,-0.08569797504060514,23.404255319148945,0.2921428571428573,579622544.0,8.699,9.32287245660118,8.07512754339882,0.1434354423729579,18.092909535452318,30.56234718826402,9.183792,8.2,8.13,42,42,S3,9,,7.849428571428571,0.11695191524042373,mean_revert_long: rsi_low & near_lower_band,8.13,8.25,7.97,8.2,8.12,7430900.0,60151786.0,1.1189,0.9852,1.591955,1.49024,8.575032215553401,8.437546094700906,7.121421498933883,-0.1042671211652948,-0.01856914612468965,-0.08569797504060514,23.404255319148945,0.2921428571428573,0.035627177700348456,8.699,9.32287245660118,8.07512754339882,0.1434354423729579,579622544.0,18.092909535452318,30.56234718826402,18.326895818901182,-117.50355763366565,-0.0542099192618225,14.298593539793604,18.01355494973071,6.868670719919393,82.03125000000004,9.183792,-0.012991773895919323,1,1,1
2025-09-19,trend_ok,trend,38.85766277149144,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,15.770000000000001,0.08464646464646466,0,,16.0775,0.1523636363636364,0,,16.1,0.126969696969697,0,,16.69416209355676,16.396989021309437,16.041118343348437,0.25838357140628787,0.2122216843380741,0.04616188706821378,57.00325732899029,0.5499999999999999,301658572.0,16.6275,17.577378108524055,15.677621891475948,0.11425386961648518,30.77922077922075,15.844155844155877,16.152236194816,16.76,17.03,48,48,S1,24,,15.770000000000001,0.08464646464646466,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,17.03,17.08,16.68,16.76,17.1,8774920.0,147258208.12,1.6671,-1.9883,2.045387,1.573872,16.69416209355676,16.396989021309437,16.041118343348437,0.25838357140628787,0.2122216843380741,0.04616188706821378,57.00325732899029,0.5499999999999999,0.0328162291169451,16.6275,17.577378108524055,15.677621891475948,0.11425386961648518,301658572.0,30.77922077922075,15.844155844155877,38.85766277149144,36.76486160232092,0.008423586040914532,55.58893320987799,61.678046282135774,43.410707065362416,54.31472081218261,16.152236194816,-0.0006472629611380398,3,4,3
2025-09-19,trend_ok,trend,44.55217943905435,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,24.50142857142857,0.06072124756335281,0,,24.323571428571427,0.10929824561403506,0,,25.234285714285715,0.09108187134502922,0,,25.810846594815732,24.54138242649204,23.343320093608373,0.9030579875784959,0.7804930416178288,0.12256494596066703,63.85836385836385,1.2214285714285718,957005267.0,25.544999999999998,28.150641652462838,22.93935834753716,0.20400404403702013,28.713450292397653,6.198830409356716,25.509765607699517,26.7,27.0,49,49,S1,27,,24.50142857142857,0.06072124756335281,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,27.0,27.58,26.69,26.7,27.19,15294357.0,413719324.67,3.9774,-1.8021,1.570454,0.473455,25.810846594815732,24.54138242649204,23.343320093608373,0.9030579875784959,0.7804930416178288,0.12256494596066703,63.85836385836385,1.2214285714285718,0.04574638844301767,25.544999999999998,28.150641652462838,22.93935834753716,0.20400404403702013,957005267.0,28.713450292397653,6.198830409356716,44.55217943905435,88.9629759606947,0.016368481157213566,72.54466496035418,76.2037167726171,65.22656133582836,31.818181818181863,25.509765607699517,-0.006557281594723463,1,2,1
2025-09-19,trend_ok,trend,28.068475253939067,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.209428571428571,0.07743362831858402,0,,4.224571428571428,0.13938053097345124,0,,4.306285714285714,0.11615044247787602,0,,4.38954786922934,4.309282150364644,4.130742153773321,0.05618070682295162,0.04970271766897142,0.0064779891539802,53.12499999999998,0.16142857142857153,410040093.0,4.386,4.561006766786556,4.210993233213444,0.07980244723509156,24.77876106194691,10.619469026548636,4.268101139703752,4.5,4.4,55,55,S1,19,,4.209428571428571,0.07743362831858402,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.4,4.73,4.38,4.5,4.37,40157911.0,181922029.91,5.9418,2.9748,0.793339,1.242697,4.38954786922934,4.309282150364644,4.130742153773321,0.05618070682295162,0.04970271766897142,0.0064779891539802,53.12499999999998,0.16142857142857153,0.0358730158730159,4.386,4.561006766786556,4.210993233213444,0.07980244723509156,410040093.0,24.77876106194691,10.619469026548636,28.068475253939067,97.34229907140585,0.04651162790697683,51.39235311397357,56.50657396291639,41.16391141608793,43.396226415094404,4.268101139703752,-0.00551177840679884,2,3,2
2025-09-19,trend_ok,trend,25.384352772329322,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,8.965142857142858,0.08880876068376077,0,,8.905357142857143,0.15985576923076938,0,,9.143428571428572,0.13321314102564116,0,,9.27957942210792,8.98460436373165,8.373597816089243,0.17862927455720268,0.1608432114997293,0.017786063057473378,64.97461928934008,0.2971428571428569,1725956459.0,9.2025,9.843547662239889,8.561452337760112,0.1393203286584924,24.03846153846152,12.25961538461539,9.014923550626508,9.5,9.35,58,58,S1,17,,8.965142857142858,0.08880876068376077,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,9.35,9.58,9.3,9.5,9.39,10655488.0,100685663.55,1.0821,1.1715,5.74486,7.042873,9.27957942210792,8.98460436373165,8.373597816089243,0.17862927455720268,0.1608432114997293,0.017786063057473378,64.97461928934008,0.2971428571428569,0.03127819548872177,9.2025,9.843547662239889,8.561452337760112,0.1393203286584924,1725956459.0,24.03846153846152,12.25961538461539,25.384352772329322,67.19849835757896,0.04856512141280356,67.29216469440824,74.20045101180634,53.47559205961204,22.689075630252077,9.014923550626508,-0.0026887767016887665,2,3,2
2025-09-19,trend_ok,range,18.973692256226155,0,,20.824428571428573,0.08927043588854212,0,,22.76457142857143,0.16068678459937583,1,mean_revert_long: rsi_low & near_lower_band,21.236285714285714,0.1339056538328132,0,,23.07414644424623,23.0077926551643,22.382942202001264,-0.21842509539960275,-0.05126033052035187,-0.1671647648792509,24.09177820267685,0.6864285714285706,5143339646.0,23.451,25.29555842669022,21.60644157330978,0.15731170753402585,12.486992715920996,33.29864724245584,24.110341236018495,22.06,22.35,99,99,S3,9,,21.236285714285714,0.1339056538328132,mean_revert_long: rsi_low & near_lower_band,22.35,22.68,22.0,22.06,22.35,17009006.0,377702810.64,2.1925,-1.2975,3.18213,7.642271,23.07414644424623,23.0077926551643,22.382942202001264,-0.21842509539960275,-0.05126033052035187,-0.1671647648792509,24.09177820267685,0.6864285714285706,0.031116435694858145,23.451,25.29555842669022,21.60644157330978,0.15731170753402585,5143339646.0,12.486992715920996,33.29864724245584,18.973692256226155,-95.77190282120559,-0.04253472222222221,15.835554991623265,22.41126698236569,2.6841310101384153,97.81021897810224,24.110341236018495,-0.005278747528791428,2,3,2
